ts,1,2,3,4,5,6,7,8,9,10
2014-09-08 07:00:00,0.135,0.121,0.1081,0.0862,0.076,0.06,0.045,0.03,0.0189,0.0
2014-09-08 07:30:00,0.135,0.1203,0.1076,0.0831,0.0767,0.06,0.045,0.0338,0.0172,0.0
2014-09-08 08:00:00,0.135,0.1207,0.1065,0.0825,0.0771,0.06,0.045,0.0363,0.016,0.0
2014-09-08 08:30:00,0.135,0.1207,0.1048,0.0821,0.0771,0.06,0.045,0.0377,0.015,0.0
2014-09-08 09:00:00,0.135,0.1203,0.1028,0.0845,0.0757,0.06,0.045,0.0375,0.015,0.0
2014-09-08 09:30:00,0.135,0.121,0.1012,0.0869,0.0738,0.06,0.045,0.0358,0.014,0.0
2014-09-08 10:00:00,0.135,0.1217,0.1002,0.09,0.0721,0.06,0.045,0.0339,0.0128,0.0
2014-09-08 10:30:00,0.135,0.121,0.1,0.0921,0.0719,0.06,0.045,0.0322,0.0121,0.0
2014-09-08 11:00:00,0.135,0.12,0.1011,0.0927,0.0723,0.06,0.045,0.031,0.0119,0.0
2014-09-08 11:30:00,0.135,0.119,0.1029,0.0921,0.0731,0.06,0.045,0.03,0.0123,0.0
2014-09-08 12:00:00,0.135,0.1183,0.1057,0.091,0.0745,0.06,0.045,0.03,0.0121,0.0
2014-09-08 12:30:00,0.135,0.1179,0.1076,0.0907,0.075,0.06,0.045,0.03,0.0117,0.0
2014-09-08 13:00:00,0.135,0.1179,0.1089,0.091,0.0755,0.06,0.045,0.029,0.0123,0.0
2014-09-08 13:30:00,0.135,0.1183,0.1098,0.091,0.0759,0.06,0.045,0.0283,0.0136,0.0
2014-09-08 14:00:00,0.135,0.119,0.1098,0.091,0.076,0.06,0.045,0.0279,0.015,0.0
2014-09-08 14:30:00,0.135,0.12,0.1076,0.091,0.0755,0.06,0.045,0.0279,0.0153,0.0
2014-09-08 15:00:00,0.135,0.12,0.1053,0.0907,0.074,0.06,0.045,0.0283,0.016,0.0
2014-09-08 15:30:00,0.135,0.12,0.1041,0.09,0.0728,0.06,0.045,0.029,0.0167,0.0
2014-09-08 16:00:00,0.135,0.12,0.1036,0.0893,0.0729,0.06,0.045,0.03,0.0157,0.0
2014-09-08 16:30:00,0.135,0.121,0.1023,0.09,0.0738,0.06,0.045,0.031,0.0143,0.0
2014-09-08 17:00:00,0.135,0.1217,0.1004,0.0897,0.0748,0.06,0.045,0.0317,0.0143,0.0
2014-09-08 17:30:00,0.135,0.1221,0.1007,0.0903,0.075,0.06,0.045,0.0321,0.0136,0.0
2014-09-08 18:00:00,0.135,0.1221,0.1019,0.0907,0.075,0.06,0.045,0.0321,0.0123,0.0
2014-09-08 18:30:00,0.135,0.1217,0.104,0.0921,0.074,0.06,0.045,0.0317,0.0112,0.0
2014-09-08 19:00:00,0.135,0.121,0.106,0.0921,0.0729,0.06,0.045,0.031,0.0119,0.0
2014-09-08 19:30:00,0.135,0.12,0.1081,0.0907,0.0733,0.06,0.045,0.03,0.0143,0.0
2014-09-08 20:00:00,0.135,0.119,0.1088,0.0893,0.074,0.06,0.045,0.029,0.0157,0.0
2014-09-08 20:30:00,0.135,0.1183,0.1083,0.0879,0.074,0.06,0.045,0.0283,0.0171,0.0
2014-09-08 21:00:00,0.135,0.1179,0.1064,0.0874,0.0743,0.06,0.045,0.0279,0.0181,0.0
2014-09-08 21:30:00,0.135,0.1179,0.1052,0.0874,0.0747,0.06,0.045,0.0279,0.0189,0.0
2014-09-08 22:00:00,0.135,0.1183,0.104,0.0879,0.076,0.06,0.045,0.0283,0.0189,0.0
2014-09-08 22:30:00,0.135,0.119,0.1031,0.0895,0.076,0.06,0.045,0.0285,0.0181,0.0
2014-09-08 23:00:00,0.135,0.12,0.1016,0.09,0.076,0.06,0.045,0.0281,0.0177,0.0
2014-09-08 23:30:00,0.135,0.12,0.1017,0.09,0.076,0.06,0.045,0.0273,0.0179,0.0
2014-09-09 00:00:00,0.135,0.121,0.1019,0.0902,0.0747,0.06,0.045,0.0269,0.0162,0.0
2014-09-09 00:30:00,0.135,0.1217,0.1033,0.0903,0.0733,0.06,0.045,0.0271,0.0148,0.0
2014-09-09 01:00:00,0.135,0.1221,0.105,0.0914,0.0723,0.06,0.045,0.0278,0.0131,0.0
2014-09-09 01:30:00,0.135,0.121,0.1067,0.0914,0.0729,0.06,0.045,0.0279,0.0119,0.0
2014-09-09 02:00:00,0.135,0.119,0.1081,0.0907,0.074,0.06,0.045,0.0283,0.0112,0.0
2014-09-09 02:30:00,0.135,0.1173,0.1083,0.0902,0.075,0.06,0.045,0.0279,0.0111,0.0
2014-09-09 03:00:00,0.135,0.1159,0.1084,0.0891,0.076,0.06,0.045,0.0279,0.0128,0.0
2014-09-09 03:30:00,0.135,0.1157,0.1074,0.0881,0.0781,0.06,0.045,0.0273,0.015,0.0
2014-09-09 04:00:00,0.135,0.1164,0.1069,0.0878,0.0789,0.06,0.045,0.0267,0.0172,0.0
2014-09-09 04:30:00,0.135,0.1179,0.1059,0.0879,0.08,0.06,0.045,0.0261,0.0189,0.0
2014-09-09 05:00:00,0.135,0.1195,0.1057,0.0883,0.0798,0.06,0.045,0.0252,0.0198,0.0
2014-09-09 05:30:00,0.135,0.121,0.1053,0.0879,0.0798,0.06,0.045,0.0262,0.0198,0.0
2014-09-09 06:00:00,0.135,0.1222,0.1055,0.089,0.0789,0.06,0.045,0.0283,0.0189,0.0
2014-09-09 06:30:00,0.135,0.1231,0.106,0.09,0.0762,0.06,0.045,0.0317,0.0172,0.0
2014-09-09 07:00:00,0.135,0.1229,0.1067,0.091,0.0743,0.06,0.045,0.0348,0.016,0.0
2014-09-09 07:30:00,0.135,0.1222,0.106,0.0921,0.0729,0.06,0.045,0.0375,0.015,0.0
2014-09-09 08:00:00,0.135,0.121,0.1053,0.0927,0.0729,0.06,0.045,0.0382,0.016,0.0
2014-09-09 08:30:00,0.135,0.12,0.1047,0.0927,0.0733,0.06,0.045,0.0382,0.0167,0.0
2014-09-09 09:00:00,0.135,0.12,0.1035,0.0926,0.074,0.06,0.045,0.0375,0.0171,0.0
2014-09-09 09:30:00,0.135,0.12,0.1024,0.0924,0.075,0.06,0.045,0.0358,0.0171,0.0
2014-09-09 10:00:00,0.135,0.12,0.1029,0.0919,0.075,0.06,0.045,0.0339,0.0167,0.0
2014-09-09 10:30:00,0.135,0.12,0.104,0.0905,0.075,0.06,0.045,0.0322,0.016,0.0
2014-09-09 11:00:00,0.135,0.12,0.1047,0.089,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-09 11:30:00,0.135,0.12,0.1053,0.0876,0.075,0.06,0.045,0.0278,0.014,0.0
2014-09-09 12:00:00,0.135,0.12,0.1055,0.0867,0.075,0.06,0.045,0.0261,0.0133,0.0
2014-09-09 12:30:00,0.135,0.12,0.1057,0.0866,0.075,0.06,0.045,0.0242,0.0129,0.0
2014-09-09 13:00:00,0.135,0.12,0.1057,0.0871,0.075,0.06,0.045,0.0225,0.0129,0.0
2014-09-09 13:30:00,0.135,0.119,0.1055,0.0881,0.076,0.06,0.045,0.0223,0.0133,0.0
2014-09-09 14:00:00,0.135,0.1178,0.1047,0.0895,0.0767,0.06,0.045,0.0231,0.014,0.0
2014-09-09 14:30:00,0.135,0.1171,0.1045,0.091,0.076,0.06,0.045,0.0243,0.015,0.0
2014-09-09 15:00:00,0.135,0.1159,0.1045,0.0914,0.0753,0.06,0.045,0.0262,0.015,0.0
2014-09-09 15:30:00,0.135,0.1155,0.1045,0.0926,0.0747,0.06,0.045,0.0279,0.015,0.0
2014-09-09 16:00:00,0.135,0.1161,0.105,0.0931,0.074,0.06,0.045,0.0291,0.015,0.0
2014-09-09 16:30:00,0.135,0.1174,0.1055,0.0924,0.0733,0.06,0.045,0.03,0.015,0.0
2014-09-09 17:00:00,0.135,0.1193,0.106,0.0914,0.0735,0.06,0.045,0.0309,0.015,0.0
2014-09-09 17:30:00,0.135,0.1212,0.1069,0.0907,0.0741,0.06,0.045,0.0321,0.015,0.0
2014-09-09 18:00:00,0.135,0.1224,0.1072,0.0888,0.0745,0.06,0.045,0.0327,0.015,0.0
2014-09-09 18:30:00,0.135,0.1227,0.1071,0.0881,0.0748,0.06,0.045,0.0329,0.015,0.0
2014-09-09 19:00:00,0.135,0.1226,0.1071,0.0886,0.0752,0.06,0.045,0.0326,0.015,0.0
2014-09-09 19:30:00,0.135,0.1219,0.1067,0.0895,0.0755,0.06,0.045,0.0317,0.015,0.0
2014-09-09 20:00:00,0.135,0.1207,0.105,0.0895,0.0759,0.06,0.045,0.03,0.015,0.0
2014-09-09 20:30:00,0.135,0.1203,0.1033,0.0891,0.0765,0.06,0.045,0.0278,0.015,0.0
2014-09-09 21:00:00,0.135,0.1205,0.1024,0.0897,0.0767,0.06,0.045,0.0271,0.015,0.0
2014-09-09 21:30:00,0.135,0.121,0.1021,0.0885,0.0771,0.06,0.045,0.0274,0.015,0.0
2014-09-09 22:00:00,0.135,0.1217,0.1023,0.0876,0.0771,0.06,0.045,0.0291,0.015,0.0
2014-09-09 22:30:00,0.135,0.1221,0.1029,0.0869,0.0767,0.06,0.045,0.0319,0.015,0.0
2014-09-09 23:00:00,0.135,0.1221,0.1041,0.0864,0.076,0.06,0.045,0.0353,0.015,0.0
2014-09-09 23:30:00,0.135,0.1227,0.1045,0.0866,0.075,0.06,0.045,0.0372,0.015,0.0
2014-09-10 00:00:00,0.135,0.1227,0.104,0.0867,0.074,0.06,0.045,0.0382,0.015,0.0
2014-09-10 00:30:00,0.135,0.1221,0.1043,0.0881,0.0728,0.06,0.045,0.0375,0.015,0.0
2014-09-10 01:00:00,0.135,0.1221,0.1047,0.0895,0.0721,0.06,0.045,0.0353,0.015,0.0
2014-09-10 01:30:00,0.135,0.1217,0.104,0.09,0.0709,0.06,0.045,0.0331,0.015,0.0
2014-09-10 02:00:00,0.135,0.121,0.1036,0.09,0.0705,0.06,0.045,0.0312,0.015,0.0
2014-09-10 02:30:00,0.135,0.12,0.1036,0.09,0.07,0.06,0.045,0.03,0.015,0.0
2014-09-10 03:00:00,0.135,0.119,0.105,0.09,0.0707,0.06,0.045,0.0291,0.015,0.0
2014-09-10 03:30:00,0.135,0.1183,0.1055,0.09,0.0723,0.06,0.045,0.0295,0.015,0.0
2014-09-10 04:00:00,0.135,0.1179,0.1069,0.09,0.0736,0.06,0.045,0.03,0.015,0.0
2014-09-10 04:30:00,0.135,0.1179,0.1081,0.09,0.0753,0.06,0.045,0.0305,0.015,0.0
2014-09-10 05:00:00,0.135,0.1183,0.1077,0.09,0.0771,0.06,0.045,0.0309,0.015,0.0
2014-09-10 05:30:00,0.135,0.119,0.1069,0.09,0.0784,0.06,0.045,0.031,0.015,0.0
2014-09-10 06:00:00,0.135,0.12,0.1055,0.09,0.0786,0.06,0.045,0.031,0.015,0.0
2014-09-10 06:30:00,0.135,0.12,0.105,0.091,0.0779,0.06,0.045,0.0309,0.015,0.0
2014-09-10 07:00:00,0.135,0.12,0.105,0.0912,0.0777,0.06,0.045,0.0305,0.015,0.0
2014-09-10 07:30:00,0.135,0.12,0.105,0.0912,0.0781,0.06,0.045,0.03,0.015,0.0
2014-09-10 08:00:00,0.135,0.12,0.105,0.091,0.0776,0.06,0.045,0.03,0.015,0.0
2014-09-10 08:30:00,0.135,0.12,0.106,0.0907,0.0765,0.06,0.045,0.029,0.015,0.0
2014-09-10 09:00:00,0.135,0.12,0.1067,0.0902,0.0753,0.06,0.045,0.0278,0.014,0.0
2014-09-10 09:30:00,0.135,0.12,0.1071,0.0895,0.0747,0.06,0.045,0.0271,0.0133,0.0
2014-09-10 10:00:00,0.135,0.12,0.1071,0.0895,0.074,0.06,0.045,0.0269,0.0129,0.0
2014-09-10 10:30:00,0.135,0.12,0.1067,0.0891,0.0733,0.06,0.045,0.0273,0.0129,0.0
2014-09-10 11:00:00,0.135,0.12,0.105,0.089,0.074,0.06,0.045,0.0281,0.0133,0.0
2014-09-10 11:30:00,0.135,0.12,0.1033,0.089,0.075,0.06,0.045,0.0295,0.014,0.0
2014-09-10 12:00:00,0.135,0.12,0.1029,0.0891,0.076,0.06,0.045,0.0305,0.015,0.0
2014-09-10 12:30:00,0.135,0.12,0.1029,0.0895,0.0767,0.06,0.045,0.0319,0.016,0.0
2014-09-10 13:00:00,0.135,0.121,0.1033,0.09,0.0771,0.06,0.045,0.0327,0.0167,0.0
2014-09-10 13:30:00,0.135,0.1217,0.1035,0.09,0.0781,0.06,0.045,0.0331,0.0171,0.0
2014-09-10 14:00:00,0.135,0.1221,0.1041,0.09,0.0784,0.06,0.045,0.0319,0.0171,0.0
2014-09-10 14:30:00,0.135,0.1226,0.1045,0.09,0.0781,0.06,0.045,0.0305,0.0167,0.0
2014-09-10 15:00:00,0.135,0.1226,0.1043,0.09,0.0771,0.06,0.045,0.029,0.016,0.0
2014-09-10 15:30:00,0.135,0.1221,0.1043,0.0895,0.0767,0.06,0.045,0.0279,0.015,0.0
2014-09-10 16:00:00,0.135,0.121,0.1045,0.0891,0.076,0.06,0.045,0.0278,0.014,0.0
2014-09-10 16:30:00,0.135,0.1203,0.1048,0.089,0.075,0.06,0.045,0.0271,0.0133,0.0
2014-09-10 17:00:00,0.135,0.1197,0.1052,0.089,0.074,0.06,0.045,0.0262,0.0129,0.0
2014-09-10 17:30:00,0.135,0.119,0.1053,0.0902,0.0733,0.06,0.045,0.0252,0.0129,0.0
2014-09-10 18:00:00,0.135,0.1179,0.106,0.0912,0.0729,0.06,0.045,0.025,0.0133,0.0
2014-09-10 18:30:00,0.135,0.1174,0.1071,0.0915,0.0729,0.06,0.045,0.0257,0.014,0.0
2014-09-10 19:00:00,0.135,0.1174,0.1076,0.0922,0.0733,0.06,0.045,0.0273,0.015,0.0
2014-09-10 19:30:00,0.135,0.1179,0.1076,0.0919,0.0729,0.06,0.045,0.03,0.016,0.0
2014-09-10 20:00:00,0.135,0.1183,0.1071,0.0912,0.0733,0.06,0.045,0.0317,0.0157,0.0
2014-09-10 20:30:00,0.135,0.119,0.1057,0.0902,0.0729,0.06,0.045,0.0331,0.0148,0.0
2014-09-10 21:00:00,0.135,0.12,0.1038,0.0902,0.0729,0.06,0.045,0.0338,0.0131,0.0
2014-09-10 21:30:00,0.135,0.12,0.1021,0.0912,0.0733,0.06,0.045,0.0327,0.0119,0.0
2014-09-10 22:00:00,0.135,0.12,0.1019,0.0922,0.074,0.06,0.045,0.0303,0.0112,0.0
2014-09-10 22:30:00,0.135,0.12,0.1023,0.0927,0.075,0.06,0.045,0.0269,0.01,0.0
2014-09-10 23:00:00,0.135,0.12,0.1031,0.0924,0.076,0.06,0.045,0.0247,0.0111,0.0
2014-09-10 23:30:00,0.135,0.12,0.1045,0.0927,0.0767,0.06,0.045,0.0233,0.0119,0.0
2014-09-11 00:00:00,0.135,0.12,0.105,0.0934,0.0771,0.06,0.045,0.0231,0.014,0.0
2014-09-11 00:30:00,0.135,0.12,0.1055,0.0921,0.0771,0.06,0.045,0.0245,0.016,0.0
2014-09-11 01:00:00,0.135,0.12,0.1053,0.0903,0.0767,0.06,0.045,0.0261,0.0177,0.0
2014-09-11 01:30:00,0.135,0.12,0.1052,0.09,0.076,0.06,0.045,0.0274,0.0191,0.0
2014-09-11 02:00:00,0.135,0.12,0.105,0.0886,0.075,0.06,0.045,0.0283,0.0193,0.0
2014-09-11 02:30:00,0.135,0.12,0.1038,0.0873,0.075,0.06,0.045,0.029,0.0186,0.0
2014-09-11 03:00:00,0.135,0.12,0.1019,0.0873,0.075,0.06,0.045,0.03,0.0181,0.0
2014-09-11 03:30:00,0.135,0.12,0.1007,0.089,0.075,0.06,0.045,0.03,0.0177,0.0
2014-09-11 04:00:00,0.135,0.12,0.0999,0.09,0.075,0.06,0.045,0.03,0.0169,0.0
2014-09-11 04:30:00,0.135,0.12,0.1005,0.09,0.075,0.06,0.045,0.03,0.0159,0.0
2014-09-11 05:00:00,0.135,0.12,0.1009,0.09,0.075,0.06,0.045,0.031,0.0141,0.0
2014-09-11 05:30:00,0.135,0.12,0.1017,0.09,0.075,0.06,0.045,0.0322,0.0131,0.0
2014-09-11 06:00:00,0.135,0.119,0.1024,0.09,0.075,0.06,0.045,0.0339,0.0123,0.0
2014-09-11 06:30:00,0.135,0.1183,0.1026,0.09,0.075,0.06,0.045,0.0348,0.0129,0.0
2014-09-11 07:00:00,0.135,0.1179,0.1033,0.089,0.075,0.06,0.045,0.0348,0.0141,0.0
2014-09-11 07:30:00,0.135,0.1179,0.1036,0.0883,0.075,0.06,0.045,0.035,0.015,0.0
2014-09-11 08:00:00,0.135,0.1183,0.1053,0.089,0.074,0.06,0.045,0.0339,0.0159,0.0
2014-09-11 08:30:00,0.135,0.119,0.1071,0.0897,0.0733,0.06,0.045,0.0321,0.0171,0.0
2014-09-11 09:00:00,0.135,0.12,0.1088,0.0914,0.0729,0.06,0.045,0.0293,0.0177,0.0
2014-09-11 09:30:00,0.135,0.121,0.1096,0.0927,0.0729,0.06,0.045,0.0274,0.0179,0.0
2014-09-11 10:00:00,0.135,0.1217,0.1107,0.0938,0.0733,0.06,0.045,0.0261,0.0176,0.0
2014-09-11 10:30:00,0.135,0.1221,0.1105,0.0931,0.074,0.06,0.045,0.0252,0.0167,0.0
2014-09-11 11:00:00,0.135,0.1221,0.1088,0.0927,0.0745,0.06,0.045,0.0252,0.016,0.0
2014-09-11 11:30:00,0.135,0.1217,0.1053,0.0917,0.0747,0.06,0.045,0.0264,0.015,0.0
2014-09-11 12:00:00,0.135,0.121,0.1029,0.0903,0.0748,0.06,0.045,0.0274,0.016,0.0
2014-09-11 12:30:00,0.135,0.12,0.1009,0.089,0.075,0.06,0.045,0.029,0.0167,0.0
2014-09-11 13:00:00,0.135,0.12,0.1005,0.0879,0.0752,0.06,0.045,0.03,0.0171,0.0
2014-09-11 13:30:00,0.135,0.12,0.1019,0.0873,0.0753,0.06,0.045,0.0315,0.0171,0.0
2014-09-11 14:00:00,0.135,0.12,0.105,0.0879,0.0755,0.06,0.045,0.0329,0.0167,0.0
2014-09-11 14:30:00,0.135,0.12,0.1081,0.09,0.0771,0.06,0.045,0.0338,0.015,0.0
2014-09-11 15:00:00,0.135,0.12,0.11,0.091,0.0784,0.06,0.045,0.0348,0.0123,0.0
2014-09-11 15:30:00,0.135,0.12,0.111,0.0931,0.0791,0.06,0.045,0.0357,0.0107,0.0
2014-09-11 16:00:00,0.135,0.12,0.1098,0.0934,0.0791,0.06,0.045,0.0363,0.01,0.0
2014-09-11 16:30:00,0.135,0.12,0.1088,0.0931,0.0784,0.06,0.045,0.0363,0.0102,0.0
2014-09-11 17:00:00,0.135,0.12,0.1064,0.091,0.0771,0.06,0.045,0.0357,0.0112,0.0
2014-09-11 17:30:00,0.135,0.12,0.1047,0.089,0.075,0.06,0.045,0.0348,0.0131,0.0
2014-09-11 18:00:00,0.135,0.12,0.104,0.0878,0.074,0.06,0.045,0.0327,0.015,0.0
2014-09-11 18:30:00,0.135,0.12,0.104,0.0862,0.0733,0.06,0.045,0.0307,0.0169,0.0
2014-09-11 19:00:00,0.135,0.12,0.1031,0.0854,0.0729,0.06,0.045,0.0286,0.0177,0.0
2014-09-11 19:30:00,0.135,0.12,0.1038,0.0866,0.0729,0.06,0.045,0.0259,0.0181,0.0
2014-09-11 20:00:00,0.135,0.12,0.1047,0.0885,0.0733,0.06,0.045,0.0235,0.0179,0.0
2014-09-11 20:30:00,0.135,0.12,0.1055,0.0897,0.074,0.06,0.045,0.0218,0.0172,0.0
2014-09-11 21:00:00,0.135,0.119,0.1062,0.0898,0.075,0.06,0.045,0.0218,0.016,0.0
2014-09-11 21:30:00,0.135,0.1183,0.1062,0.0907,0.075,0.06,0.045,0.0225,0.015,0.0
2014-09-11 22:00:00,0.135,0.1179,0.1052,0.0915,0.075,0.06,0.045,0.0242,0.015,0.0
2014-09-11 22:30:00,0.135,0.1174,0.1031,0.0919,0.075,0.06,0.045,0.0271,0.014,0.0
2014-09-11 23:00:00,0.135,0.1174,0.1024,0.0927,0.075,0.06,0.045,0.03,0.0133,0.0
2014-09-11 23:30:00,0.135,0.1179,0.1021,0.0931,0.075,0.06,0.045,0.0319,0.0129,0.0
2014-09-12 00:00:00,0.135,0.119,0.1017,0.0929,0.075,0.06,0.045,0.0331,0.0129,0.0
2014-09-12 00:30:00,0.135,0.1197,0.1023,0.0927,0.075,0.06,0.045,0.0327,0.0133,0.0
2014-09-12 01:00:00,0.135,0.1203,0.1029,0.0914,0.074,0.06,0.045,0.0329,0.014,0.0
2014-09-12 01:30:00,0.135,0.121,0.104,0.0907,0.0733,0.06,0.045,0.0322,0.015,0.0
2014-09-12 02:00:00,0.135,0.1221,0.106,0.0909,0.0729,0.06,0.045,0.031,0.016,0.0
2014-09-12 02:30:00,0.135,0.1226,0.1077,0.0909,0.0729,0.06,0.045,0.0298,0.0167,0.0
2014-09-12 03:00:00,0.135,0.1226,0.1091,0.0917,0.0733,0.06,0.045,0.0288,0.0171,0.0
2014-09-12 03:30:00,0.135,0.1221,0.1093,0.0931,0.074,0.06,0.045,0.0279,0.0171,0.0
2014-09-12 04:00:00,0.135,0.1217,0.1086,0.0943,0.075,0.06,0.045,0.0273,0.0167,0.0
2014-09-12 04:30:00,0.135,0.121,0.1081,0.0951,0.076,0.06,0.045,0.0271,0.016,0.0
2014-09-12 05:00:00,0.135,0.12,0.1077,0.0955,0.0767,0.06,0.045,0.0278,0.015,0.0
2014-09-12 05:30:00,0.135,0.12,0.1079,0.0948,0.0771,0.06,0.045,0.0279,0.015,0.0
2014-09-12 06:00:00,0.135,0.12,0.1076,0.0931,0.0771,0.06,0.045,0.0279,0.015,0.0
2014-09-12 06:30:00,0.135,0.12,0.1067,0.0917,0.0767,0.06,0.045,0.0283,0.015,0.0
2014-09-12 07:00:00,0.135,0.12,0.106,0.091,0.076,0.06,0.045,0.029,0.015,0.0
2014-09-12 07:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-12 08:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-12 08:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-12 09:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-12 09:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-12 10:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-12 10:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-12 11:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-12 11:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-12 12:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-12 12:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-12 13:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-12 13:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-12 14:00:00,0.135,0.12,0.105,0.089,0.075,0.06,0.045,0.031,0.015,0.0
2014-09-12 14:30:00,0.135,0.12,0.105,0.0873,0.075,0.06,0.045,0.0317,0.015,0.0
2014-09-12 15:00:00,0.135,0.12,0.104,0.0862,0.075,0.06,0.045,0.0326,0.015,0.0
2014-09-12 15:30:00,0.135,0.12,0.1033,0.0849,0.075,0.06,0.045,0.0339,0.015,0.0
2014-09-12 16:00:00,0.135,0.12,0.1029,0.0845,0.075,0.06,0.045,0.0355,0.015,0.0
2014-09-12 16:30:00,0.135,0.12,0.1029,0.0852,0.075,0.06,0.045,0.0369,0.015,0.0
2014-09-12 17:00:00,0.135,0.12,0.1028,0.0864,0.075,0.06,0.045,0.0372,0.015,0.0
2014-09-12 17:30:00,0.135,0.119,0.1031,0.0874,0.075,0.06,0.045,0.0372,0.015,0.0
2014-09-12 18:00:00,0.135,0.1183,0.104,0.0885,0.075,0.06,0.045,0.0369,0.015,0.0
2014-09-12 18:30:00,0.135,0.1179,0.104,0.0893,0.075,0.06,0.045,0.0355,0.015,0.0
2014-09-12 19:00:00,0.135,0.1179,0.1041,0.0898,0.075,0.06,0.045,0.0339,0.015,0.0
2014-09-12 19:30:00,0.135,0.1183,0.1045,0.0893,0.075,0.06,0.045,0.0326,0.015,0.0
2014-09-12 20:00:00,0.135,0.119,0.105,0.0886,0.075,0.06,0.045,0.0317,0.015,0.0
2014-09-12 20:30:00,0.135,0.1195,0.105,0.0878,0.075,0.06,0.045,0.031,0.015,0.0
2014-09-12 21:00:00,0.135,0.1197,0.104,0.0873,0.075,0.06,0.045,0.029,0.015,0.0
2014-09-12 21:30:00,0.135,0.1198,0.1033,0.0867,0.075,0.06,0.045,0.0278,0.015,0.0
2014-09-12 22:00:00,0.135,0.12,0.1029,0.0864,0.075,0.06,0.045,0.0271,0.015,0.0
2014-09-12 22:30:00,0.135,0.1202,0.1029,0.0864,0.075,0.06,0.045,0.0269,0.015,0.0
2014-09-12 23:00:00,0.135,0.1198,0.1023,0.0862,0.075,0.06,0.045,0.0273,0.016,0.0
2014-09-12 23:30:00,0.135,0.1197,0.1012,0.0862,0.075,0.06,0.045,0.0281,0.0167,0.0
2014-09-13 00:00:00,0.135,0.1195,0.1012,0.0869,0.075,0.06,0.045,0.0295,0.0171,0.0
2014-09-13 00:30:00,0.135,0.1198,0.1019,0.0883,0.075,0.06,0.045,0.0305,0.0176,0.0
2014-09-13 01:00:00,0.135,0.1197,0.1019,0.089,0.075,0.06,0.045,0.0319,0.0176,0.0
2014-09-13 01:30:00,0.135,0.1197,0.1026,0.091,0.075,0.06,0.045,0.0327,0.0181,0.0
2014-09-13 02:00:00,0.135,0.1198,0.1035,0.0917,0.075,0.06,0.045,0.0331,0.0177,0.0
2014-09-13 02:30:00,0.135,0.12,0.1043,0.0921,0.076,0.06,0.045,0.0329,0.0169,0.0
2014-09-13 03:00:00,0.135,0.12,0.1041,0.0921,0.0767,0.06,0.045,0.0322,0.0159,0.0
2014-09-13 03:30:00,0.135,0.1205,0.105,0.0917,0.0771,0.06,0.045,0.03,0.0147,0.0
2014-09-13 04:00:00,0.135,0.121,0.1059,0.0915,0.076,0.06,0.045,0.0278,0.0135,0.0
2014-09-13 04:30:00,0.135,0.1219,0.1067,0.0909,0.075,0.06,0.045,0.0261,0.0124,0.0
2014-09-13 05:00:00,0.135,0.1222,0.1072,0.09,0.074,0.06,0.045,0.0252,0.0119,0.0
2014-09-13 05:30:00,0.135,0.1231,0.1067,0.0893,0.0729,0.06,0.045,0.0252,0.0123,0.0
2014-09-13 06:00:00,0.135,0.1238,0.1053,0.0888,0.0723,0.06,0.045,0.0261,0.0121,0.0
2014-09-13 06:30:00,0.135,0.1238,0.105,0.0895,0.0723,0.06,0.045,0.0278,0.0124,0.0
2014-09-13 07:00:00,0.135,0.1231,0.1047,0.09,0.0724,0.06,0.045,0.029,0.0133,0.0
2014-09-13 07:30:00,0.135,0.1217,0.1043,0.0915,0.0726,0.06,0.045,0.031,0.014,0.0
2014-09-13 08:00:00,0.135,0.121,0.104,0.0929,0.0726,0.06,0.045,0.0322,0.015,0.0
2014-09-13 08:30:00,0.135,0.1205,0.105,0.0933,0.0731,0.06,0.045,0.0329,0.015,0.0
2014-09-13 09:00:00,0.135,0.1203,0.106,0.0929,0.0741,0.06,0.045,0.0331,0.015,0.0
2014-09-13 09:30:00,0.135,0.1202,0.1067,0.0919,0.0743,0.06,0.045,0.0327,0.015,0.0
